id,customer_id,transaction_date,online_order,order_status,product_id,brand,product_line,product_class,product_size
13779,234,1/31/2017,False,Approved,1,Giant Bicycles,Touring,medium,large
18301,234,12/4/2017,True,Approved,15,WeareA2B,Standard,medium,medium
1060,235,6/7/2017,False,Approved,34,Norco Bicycles,Road,high,large
2769,235,10/10/2017,False,Approved,9,OHM Cycles,Road,medium,medium
3494,235,10/7/2017,False,Approved,49,Trek Bicycles,Road,medium,medium
8245,235,7/7/2017,True,Approved,5,Trek Bicycles,Mountain,low,medium
8327,235,6/12/2017,False,Approved,98,Trek Bicycles,Standard,high,medium
9125,235,12/28/2017,False,Approved,15,Norco Bicycles,Standard,low,medium
9203,235,6/18/2017,True,Approved,49,Trek Bicycles,Road,medium,medium
10037,235,7/27/2017,False,Approved,57,WeareA2B,Touring,medium,large
14703,235,1/7/2017,True,Approved,65,WeareA2B,Standard,medium,medium
15378,235,9/1/2017,True,Approved,58,OHM Cycles,Standard,medium,medium
19258,235,1/24/2017,True,Approved,29,Norco Bicycles,Road,medium,medium
7725,236,2/11/2017,True,Approved,49,Trek Bicycles,Road,medium,medium
13855,236,8/18/2017,True,Approved,11,Giant Bicycles,Standard,high,medium
16058,236,4/15/2017,False,Approved,68,OHM Cycles,Standard,medium,medium
17755,236,12/24/2017,True,Approved,42,OHM Cycles,Road,medium,small
9599,237,3/16/2017,False,Approved,0,OHM Cycles,Standard,high,medium
9890,237,2/22/2017,True,Approved,0,OHM Cycles,Standard,high,medium
11905,237,12/4/2017,True,Approved,23,Norco Bicycles,Standard,medium,medium
13139,237,2/26/2017,True,Approved,2,Giant Bicycles,Road,low,small
13485,237,2/28/2017,True,Approved,40,Trek Bicycles,Road,medium,large
16219,237,1/30/2017,True,Approved,67,Solex,Standard,medium,large
17110,237,4/16/2017,False,Approved,35,Giant Bicycles,Standard,medium,medium
18270,237,9/17/2017,False,Approved,0,Norco Bicycles,Road,medium,medium
2933,238,9/14/2017,False,Approved,26,WeareA2B,Standard,medium,medium
5424,238,3/22/2017,True,Approved,87,Giant Bicycles,Standard,high,medium
5869,238,1/9/2017,True,Approved,66,Giant Bicycles,Road,low,small
14448,238,1/22/2017,False,Approved,13,Solex,Standard,medium,medium
17349,238,3/19/2017,False,Approved,58,OHM Cycles,Standard,medium,medium
2712,239,2/2/2017,False,Approved,42,OHM Cycles,Road,medium,small
4765,239,4/9/2017,True,Approved,100,Norco Bicycles,Road,medium,medium
8879,239,3/18/2017,True,Approved,14,Trek Bicycles,Standard,medium,small
9650,239,12/16/2017,True,Approved,34,Norco Bicycles,Road,high,large
15241,239,7/7/2017,False,Approved,73,Solex,Standard,medium,medium
15502,239,1/3/2017,True,Approved,13,Solex,Standard,medium,medium
16019,239,4/22/2017,False,Approved,43,Solex,Standard,medium,medium
16841,239,3/30/2017,False,Approved,71,Solex,Standard,high,large
19699,239,12/29/2017,False,Approved,75,Giant Bicycles,Touring,medium,large
1549,240,9/14/2017,False,Approved,0,OHM Cycles,Standard,medium,medium
10454,240,10/3/2017,True,Approved,31,WeareA2B,Standard,medium,medium
14319,240,4/9/2017,True,Approved,76,WeareA2B,Road,low,small
15734,240,9/1/2017,True,Approved,12,Giant Bicycles,Standard,medium,large
18692,240,1/30/2017,False,Approved,19,Trek Bicycles,Mountain,low,medium
14446,241,3/16/2017,True,Approved,58,OHM Cycles,Standard,medium,medium
17523,241,4/30/2017,False,Approved,36,Solex,Standard,low,medium
17687,241,11/13/2017,True,Approved,90,Norco Bicycles,Standard,low,medium
19857,241,8/25/2017,False,Approved,94,Giant Bicycles,Standard,medium,large
5526,242,8/20/2017,True,Approved,80,OHM Cycles,Touring,low,medium
5879,242,8/21/2017,False,Approved,20,Trek Bicycles,Standard,medium,small
9682,242,8/6/2017,True,Approved,97,Solex,Standard,medium,large
10506,242,4/7/2017,True,Approved,97,Solex,Standard,medium,large
11806,242,8/4/2017,False,Approved,24,Solex,Road,medium,large
14075,242,8/21/2017,True,Approved,25,Giant Bicycles,Road,medium,medium
19414,242,5/15/2017,True,Approved,99,OHM Cycles,Standard,medium,medium
3572,243,2/28/2017,False,Approved,25,OHM Cycles,Standard,high,medium
8764,243,8/10/2017,True,Approved,28,Solex,Road,medium,small
12333,243,3/15/2017,True,Approved,5,Giant Bicycles,Standard,high,medium
15606,243,4/18/2017,False,Approved,0,WeareA2B,Standard,medium,medium
16497,243,4/16/2017,True,Approved,0,,,,
18742,243,10/17/2017,False,Approved,14,Solex,Standard,high,large
1493,244,6/19/2017,True,Approved,64,Trek Bicycles,Standard,medium,large
12276,244,1/10/2017,True,Approved,53,OHM Cycles,Standard,medium,medium
12412,244,1/19/2017,False,Approved,3,Trek Bicycles,Standard,medium,large
15928,244,3/1/2017,True,Approved,0,,,,
3025,245,12/18/2017,True,Approved,97,Solex,Standard,medium,large
4163,245,9/4/2017,True,Approved,80,OHM Cycles,Touring,low,medium
7938,245,6/2/2017,False,Approved,65,WeareA2B,Standard,medium,medium
9598,245,8/21/2017,True,Approved,67,Norco Bicycles,Road,medium,medium
18390,245,10/6/2017,True,Approved,74,WeareA2B,Standard,medium,medium
543,246,12/3/2017,False,Approved,45,Trek Bicycles,Road,low,medium
11349,246,1/6/2017,False,Approved,29,WeareA2B,Standard,medium,medium
13047,246,10/17/2017,False,Approved,0,Norco Bicycles,Standard,medium,medium
13321,246,10/13/2017,True,Approved,0,Norco Bicycles,Road,medium,medium
14413,246,1/20/2017,True,Approved,11,Trek Bicycles,Standard,medium,small
15476,246,4/14/2017,False,Approved,0,OHM Cycles,Road,high,large
15843,246,11/12/2017,True,Approved,33,OHM Cycles,Road,medium,small
18673,246,1/30/2017,True,Approved,59,WeareA2B,Standard,medium,small
19733,246,5/10/2017,True,Approved,74,WeareA2B,Standard,medium,medium
15,247,6/11/2017,False,Approved,12,Giant Bicycles,Standard,medium,large
883,247,9/9/2017,False,Approved,38,Trek Bicycles,Standard,medium,large
3200,247,1/21/2017,True,Approved,0,WeareA2B,Standard,medium,small
3833,247,6/17/2017,False,Approved,22,Solex,Standard,medium,medium
5268,247,2/26/2017,False,Approved,10,Solex,Standard,medium,medium
7140,247,1/16/2017,True,Approved,33,OHM Cycles,Road,medium,small
8582,247,8/23/2017,True,Approved,59,WeareA2B,Standard,medium,small
3569,248,6/8/2017,False,Approved,3,Trek Bicycles,Standard,medium,large
4609,248,2/15/2017,False,Approved,20,Trek Bicycles,Standard,medium,small
9263,248,8/11/2017,False,Approved,62,Solex,Standard,medium,medium
11121,248,8/14/2017,False,Approved,25,Giant Bicycles,Road,medium,medium
14009,248,5/22/2017,True,Approved,33,Giant Bicycles,Standard,medium,small
14723,248,8/18/2017,False,Approved,96,WeareA2B,Road,low,small
1446,249,6/19/2017,False,Approved,54,WeareA2B,Standard,medium,medium
2635,249,11/13/2017,False,Approved,6,Solex,Standard,high,medium
5490,249,9/14/2017,True,Approved,0,Solex,Standard,medium,medium
6189,249,6/21/2017,True,Approved,35,Giant Bicycles,Standard,medium,medium
6328,249,1/24/2017,False,Approved,61,Norco Bicycles,Standard,medium,small
11032,249,3/11/2017,False,Approved,0,Solex,Road,medium,medium
11322,249,1/17/2017,True,Approved,0,Trek Bicycles,Standard,high,medium
17074,249,7/13/2017,True,Approved,2,Giant Bicycles,Road,low,small
17253,249,1/29/2017,True,Approved,61,Norco Bicycles,Standard,medium,small
8426,250,1/31/2017,True,Approved,16,Norco Bicycles,Standard,high,small
12712,250,9/13/2017,True,Approved,17,Solex,Standard,high,medium
13631,250,6/18/2017,,Approved,78,Giant Bicycles,Standard,medium,large
14853,250,2/18/2017,False,Approved,8,Solex,Road,medium,small
16296,250,10/17/2017,False,Approved,41,Solex,Road,medium,medium
16527,250,2/26/2017,True,Approved,1,Giant Bicycles,Standard,medium,medium
17547,250,11/29/2017,True,Approved,57,WeareA2B,Touring,medium,large
1490,251,11/5/2017,True,Approved,53,OHM Cycles,Standard,medium,medium
1734,251,3/10/2017,True,Approved,42,OHM Cycles,Road,medium,small
2206,251,10/14/2017,True,Approved,2,Solex,Standard,medium,medium
10908,251,11/22/2017,False,Approved,30,Solex,Standard,high,medium
567,252,3/9/2017,False,Approved,12,WeareA2B,Standard,medium,medium
6016,252,9/24/2017,False,Approved,56,OHM Cycles,Standard,medium,medium
6944,252,10/29/2017,True,Approved,36,Solex,Standard,low,medium
16605,252,10/21/2017,True,Approved,60,Giant Bicycles,Standard,high,small
17738,252,5/2/2017,True,Approved,74,WeareA2B,Standard,medium,medium
4525,253,8/17/2017,False,Approved,49,Trek Bicycles,Road,medium,medium
6204,253,6/28/2017,False,Approved,93,WeareA2B,Standard,medium,medium
15401,253,9/24/2017,False,Approved,72,Norco Bicycles,Standard,medium,medium
16244,253,12/13/2017,True,Approved,31,Giant Bicycles,Standard,medium,medium
1936,254,8/21/2017,True,Approved,12,WeareA2B,Standard,medium,medium
4106,254,2/26/2017,False,Approved,48,WeareA2B,Standard,medium,medium
8898,254,4/14/2017,True,Approved,25,Giant Bicycles,Road,medium,medium
9152,254,8/27/2017,False,Approved,3,Trek Bicycles,Standard,medium,large
13806,254,1/31/2017,True,Approved,54,WeareA2B,Standard,medium,medium
16656,254,7/10/2017,False,Approved,41,Solex,Road,medium,medium
18080,254,11/19/2017,True,Approved,10,WeareA2B,Touring,medium,medium
745,255,11/3/2017,False,Approved,69,Giant Bicycles,Road,medium,medium
2077,255,7/23/2017,True,Approved,94,Giant Bicycles,Standard,medium,large
5779,255,8/18/2017,False,Approved,88,Norco Bicycles,Standard,medium,medium
7769,255,3/8/2017,False,Approved,79,Norco Bicycles,Standard,medium,medium
8848,255,3/30/2017,True,Approved,29,Norco Bicycles,Road,medium,medium
10612,255,4/9/2017,False,Approved,45,Solex,Standard,medium,medium
11381,255,4/2/2017,True,Approved,38,Solex,Standard,medium,medium
12153,255,1/29/2017,True,Approved,37,OHM Cycles,Standard,low,medium
13028,255,2/25/2017,True,Approved,0,,,,
13920,255,8/8/2017,True,Approved,14,Trek Bicycles,Standard,medium,small
14719,255,2/28/2017,False,Approved,54,WeareA2B,Standard,medium,medium
19586,255,9/2/2017,False,Approved,42,OHM Cycles,Road,medium,small
3605,256,1/5/2017,False,Approved,62,Solex,Standard,high,medium
9492,256,8/18/2017,True,Approved,56,Norco Bicycles,Mountain,low,small
12469,256,10/16/2017,True,Approved,28,Solex,Road,medium,small
16759,256,12/30/2017,False,Approved,27,Trek Bicycles,Standard,low,medium
18367,256,12/3/2017,True,Approved,100,Trek Bicycles,Standard,medium,small
884,257,9/13/2017,False,Approved,51,OHM Cycles,Standard,high,medium
1468,257,9/16/2017,True,Approved,1,Giant Bicycles,Standard,medium,medium
4606,257,6/4/2017,False,Approved,88,Norco Bicycles,Standard,medium,medium
10394,257,9/29/2017,False,Approved,25,Giant Bicycles,Road,medium,medium
14055,257,2/11/2017,False,Approved,64,Trek Bicycles,Standard,medium,large
1748,258,4/19/2017,False,Approved,0,WeareA2B,Standard,medium,small
9304,258,1/4/2017,False,Approved,95,OHM Cycles,Touring,low,medium
10213,258,12/12/2017,False,Approved,58,OHM Cycles,Road,medium,medium
15873,258,9/23/2017,False,Approved,6,Solex,Standard,high,medium
17087,258,5/1/2017,False,Approved,82,Giant Bicycles,Road,medium,medium
1237,259,12/3/2017,True,Approved,35,Giant Bicycles,Standard,medium,medium
2392,259,6/7/2017,False,Approved,59,WeareA2B,Standard,medium,small
16676,259,1/9/2017,False,Approved,58,OHM Cycles,Road,medium,medium
19455,259,6/10/2017,False,Approved,34,WeareA2B,Standard,medium,medium
707,260,8/18/2017,False,Approved,86,Norco Bicycles,Road,high,large
2130,260,11/19/2017,False,Approved,0,Trek Bicycles,Road,medium,medium
2163,260,10/3/2017,True,Approved,0,Giant Bicycles,Standard,medium,medium
3309,260,11/20/2017,True,Approved,59,WeareA2B,Standard,medium,small
4524,260,4/15/2017,True,Approved,72,OHM Cycles,Standard,medium,medium
7554,260,12/22/2017,True,Approved,52,Solex,Road,medium,large
9698,260,7/19/2017,False,Approved,0,OHM Cycles,Standard,high,medium
9767,260,2/20/2017,True,Approved,45,Trek Bicycles,Road,low,medium
15420,260,1/21/2017,False,Approved,64,Giant Bicycles,Standard,high,small
2094,261,9/20/2017,True,Approved,94,Giant Bicycles,Standard,medium,large
5034,261,8/22/2017,False,Approved,36,Solex,Standard,low,medium
9435,261,9/8/2017,False,Approved,21,Solex,Standard,medium,large
10216,261,11/10/2017,False,Approved,72,Norco Bicycles,Standard,medium,medium
11771,261,8/21/2017,True,Approved,74,WeareA2B,Standard,medium,medium
12656,261,2/27/2017,True,Approved,5,Trek Bicycles,Mountain,low,medium
13165,261,3/13/2017,False,Approved,24,Solex,Road,medium,large
15271,261,1/2/2017,False,Approved,15,Norco Bicycles,Standard,low,medium
17114,261,4/28/2017,False,Approved,81,Norco Bicycles,Standard,medium,small
2796,262,12/20/2017,False,Approved,54,WeareA2B,Standard,medium,medium
4663,262,8/21/2017,False,Approved,85,WeareA2B,Standard,medium,medium
9242,262,6/15/2017,False,Approved,91,WeareA2B,Standard,low,medium
9620,262,12/18/2017,False,Approved,0,Giant Bicycles,Standard,medium,medium
16667,262,9/3/2017,True,Approved,56,Norco Bicycles,Mountain,low,small
2472,263,7/3/2017,True,Approved,97,OHM Cycles,Road,medium,medium
3170,263,11/5/2017,False,Approved,0,Norco Bicycles,Standard,low,medium
3189,263,4/9/2017,False,Approved,69,Norco Bicycles,Road,medium,large
6528,263,5/11/2017,True,Approved,96,Giant Bicycles,Standard,medium,large
10422,263,11/14/2017,True,Approved,90,Solex,Standard,low,medium
13768,263,7/26/2017,True,Approved,89,Giant Bicycles,Standard,medium,large
17080,263,2/10/2017,True,Approved,66,Solex,Standard,medium,medium
8393,264,8/22/2017,False,Approved,84,Trek Bicycles,Road,medium,medium
10307,264,5/11/2017,False,Approved,31,Giant Bicycles,Standard,medium,medium
12817,264,7/23/2017,True,Approved,0,,,,
15895,264,1/26/2017,True,Approved,66,Giant Bicycles,Road,low,small
8162,265,9/23/2017,True,Approved,80,Trek Bicycles,Standard,medium,large
12086,265,1/20/2017,False,Approved,34,WeareA2B,Standard,medium,medium
15656,265,10/12/2017,True,Approved,82,Giant Bicycles,Road,medium,medium
17908,265,7/22/2017,False,Approved,0,Giant Bicycles,Standard,medium,large
608,266,9/14/2017,False,Approved,65,WeareA2B,Standard,medium,medium
5299,266,3/10/2017,True,Approved,29,Norco Bicycles,Road,medium,medium
9118,266,11/24/2017,True,Approved,43,Solex,Standard,medium,medium
12526,266,11/28/2017,True,Approved,23,Norco Bicycles,Mountain,low,small
6696,267,8/22/2017,True,Approved,53,Giant Bicycles,Standard,high,medium
8191,267,1/18/2017,False,Approved,84,Giant Bicycles,Road,medium,medium
9227,267,1/23/2017,False,Approved,74,WeareA2B,Standard,medium,medium
18308,267,6/17/2017,False,Approved,23,Norco Bicycles,Standard,medium,medium
3627,268,9/5/2017,False,Approved,51,OHM Cycles,Standard,high,medium
6056,268,1/22/2017,False,Approved,39,Giant Bicycles,Standard,medium,large
16499,268,8/8/2017,False,Approved,85,WeareA2B,Standard,medium,medium
18981,268,10/22/2017,False,Approved,49,Trek Bicycles,Road,medium,medium
797,269,2/8/2017,False,Approved,30,Solex,Standard,high,medium
2644,269,7/15/2017,False,Approved,38,Solex,Standard,medium,medium
8783,269,4/24/2017,True,Approved,1,Giant Bicycles,Standard,medium,medium
17409,269,6/4/2017,False,Approved,92,WeareA2B,Standard,medium,small
18227,269,5/12/2017,False,Approved,61,OHM Cycles,Standard,low,medium
1802,270,4/18/2017,False,Approved,73,Solex,Standard,medium,medium
2461,270,12/23/2017,True,Approved,57,WeareA2B,Touring,medium,large
4016,270,11/4/2017,True,Approved,18,Solex,Standard,medium,medium
7865,270,9/26/2017,False,Approved,62,Solex,Standard,medium,medium
8835,270,8/27/2017,False,Approved,32,Giant Bicycles,Standard,medium,medium
15121,270,12/19/2017,True,Approved,62,Solex,Standard,medium,medium
15974,270,2/26/2017,False,Approved,1,Giant Bicycles,Standard,medium,medium
11867,271,4/22/2017,True,Approved,4,Giant Bicycles,Standard,high,medium
16383,271,6/11/2017,False,Approved,13,Solex,Standard,medium,medium
2016,272,5/2/2017,False,Approved,40,OHM Cycles,Standard,high,medium
2522,272,2/7/2017,True,Approved,56,OHM Cycles,Standard,medium,medium
2783,272,3/24/2017,False,Approved,3,Trek Bicycles,Standard,medium,large
7984,272,9/30/2017,True,Approved,91,Solex,Standard,medium,medium
17357,272,8/14/2017,False,Approved,76,WeareA2B,Standard,low,medium
18183,272,3/26/2017,False,Approved,59,Solex,Standard,medium,large
18382,272,5/19/2017,False,Approved,65,WeareA2B,Standard,medium,medium
954,273,7/9/2017,True,Approved,39,Giant Bicycles,Standard,medium,large
2479,273,5/6/2017,True,Approved,26,WeareA2B,Standard,medium,medium
5270,273,12/2/2017,True,Approved,99,OHM Cycles,Standard,medium,medium
5919,273,5/28/2017,True,Approved,100,Norco Bicycles,Road,medium,medium
12169,273,5/29/2017,True,Approved,92,WeareA2B,Standard,medium,small
12771,273,4/12/2017,True,Approved,91,Solex,Standard,medium,medium
12824,273,8/5/2017,False,Approved,41,Solex,Road,medium,medium
14168,273,8/6/2017,True,Approved,27,Trek Bicycles,Standard,medium,medium
16834,273,7/14/2017,True,Approved,7,Trek Bicycles,Road,low,medium
18557,273,9/16/2017,False,Approved,57,WeareA2B,Touring,medium,large
4473,274,7/30/2017,False,Approved,49,Trek Bicycles,Road,medium,medium
11400,274,3/27/2017,True,Approved,5,Trek Bicycles,Mountain,low,medium
15182,274,8/3/2017,False,Approved,72,Norco Bicycles,Standard,medium,medium
15641,274,2/10/2017,True,Approved,4,Giant Bicycles,Standard,high,medium
1899,275,1/6/2017,True,Approved,4,Solex,Standard,medium,medium
9621,275,3/10/2017,True,Approved,88,Norco Bicycles,Standard,high,small
10128,275,4/24/2017,True,Approved,76,WeareA2B,Road,low,small
10373,275,8/17/2017,,Approved,0,WeareA2B,Standard,medium,medium
12932,275,5/24/2017,False,Approved,63,WeareA2B,Standard,medium,medium
19179,275,8/20/2017,True,Approved,49,Solex,Standard,medium,large
19984,275,7/2/2017,False,Approved,80,Trek Bicycles,Standard,medium,large
195,276,12/27/2017,False,Approved,81,Norco Bicycles,Standard,medium,small
5605,276,9/6/2017,True,Approved,62,Solex,Standard,medium,medium
5614,276,2/2/2017,True,Approved,23,Norco Bicycles,Mountain,low,small
10644,276,1/15/2017,False,Approved,8,Solex,Road,medium,small
10942,276,4/20/2017,True,Approved,92,WeareA2B,Standard,medium,small
15000,276,1/26/2017,True,Approved,77,Norco Bicycles,Road,medium,large
5886,277,3/5/2017,True,Approved,0,Trek Bicycles,Road,medium,medium
14076,277,12/9/2017,False,Approved,13,Solex,Standard,medium,medium
14642,277,2/7/2017,,Approved,41,Norco Bicycles,Standard,low,medium
17241,277,8/31/2017,False,Approved,80,Trek Bicycles,Standard,medium,large
11556,278,4/26/2017,False,Approved,74,WeareA2B,Standard,medium,medium
1786,279,5/3/2017,True,Approved,70,Trek Bicycles,Standard,high,medium
4150,279,1/30/2017,True,Approved,6,OHM Cycles,Standard,high,medium
7919,279,2/1/2017,False,Approved,66,Giant Bicycles,Road,low,small
10744,279,12/16/2017,False,Approved,88,Norco Bicycles,Standard,medium,medium
15367,279,5/17/2017,True,Approved,54,WeareA2B,Standard,medium,medium
15915,279,6/22/2017,False,Approved,19,OHM Cycles,Road,high,large
2095,280,5/19/2017,False,Approved,15,Norco Bicycles,Standard,low,medium
3051,280,9/29/2017,True,Approved,71,Solex,Standard,high,large
4103,280,10/16/2017,False,Approved,58,OHM Cycles,Standard,medium,medium
7929,280,7/2/2017,True,Approved,7,Trek Bicycles,Road,low,medium
12131,280,11/7/2017,True,Approved,22,WeareA2B,Standard,medium,medium
13057,280,10/31/2017,,Approved,78,Giant Bicycles,Standard,medium,large
14605,280,8/7/2017,False,Approved,52,OHM Cycles,Road,medium,medium
14633,280,3/28/2017,False,Approved,44,WeareA2B,Standard,medium,medium
16152,280,11/2/2017,True,Approved,78,Giant Bicycles,Standard,medium,large
18855,280,11/17/2017,False,Approved,27,Trek Bicycles,Standard,medium,medium
19201,280,4/30/2017,False,Approved,85,WeareA2B,Standard,medium,medium
5996,281,6/28/2017,False,Approved,0,Trek Bicycles,Road,medium,medium
9552,281,1/2/2017,True,Approved,23,Norco Bicycles,Standard,medium,medium
12559,281,2/4/2017,False,Approved,89,Giant Bicycles,Standard,medium,large
17420,281,12/21/2017,True,Approved,0,OHM Cycles,Standard,medium,medium
1567,282,10/22/2017,True,Approved,100,Trek Bicycles,Standard,medium,small
7239,282,3/20/2017,False,Approved,32,Giant Bicycles,Standard,high,medium
793,283,4/27/2017,True,Approved,3,Trek Bicycles,Standard,medium,large
5483,283,9/30/2017,True,Approved,54,WeareA2B,Standard,medium,medium
7657,283,9/12/2017,True,Approved,34,Norco Bicycles,Road,high,large
8029,283,4/14/2017,,Approved,28,Norco Bicycles,Standard,medium,small
8770,283,6/25/2017,True,Approved,77,Norco Bicycles,Road,medium,large
16589,283,7/28/2017,False,Approved,78,Giant Bicycles,Standard,medium,large
8515,284,7/29/2017,True,Approved,63,WeareA2B,Standard,medium,medium
9671,284,4/15/2017,False,Approved,0,Trek Bicycles,Road,medium,medium
13444,284,8/19/2017,True,Approved,95,OHM Cycles,Touring,low,medium
13984,284,4/19/2017,False,Approved,38,Trek Bicycles,Standard,medium,large
19192,284,3/13/2017,True,Approved,0,OHM Cycles,Standard,medium,medium
769,285,1/9/2017,True,Approved,69,Giant Bicycles,Road,medium,medium
7526,285,4/6/2017,True,Approved,8,Solex,Road,medium,small
10704,285,12/23/2017,False,Approved,21,Solex,Standard,medium,large
13379,285,8/30/2017,True,Approved,6,OHM Cycles,Standard,high,medium
16248,285,4/2/2017,False,Approved,43,Solex,Standard,medium,medium
17832,285,3/19/2017,False,Approved,24,Solex,Road,medium,large
1526,286,7/28/2017,False,Approved,75,Giant Bicycles,Touring,medium,large
9889,286,3/13/2017,False,Approved,14,Trek Bicycles,Standard,medium,small
19209,286,1/29/2017,False,Approved,13,Solex,Standard,medium,medium
9789,288,3/27/2017,False,Approved,0,OHM Cycles,Standard,high,medium
13394,288,2/14/2017,True,Approved,69,Norco Bicycles,Road,medium,large
15397,288,11/16/2017,False,Approved,85,WeareA2B,Standard,medium,medium
16607,288,4/20/2017,True,Approved,69,Norco Bicycles,Road,medium,large
2513,289,11/11/2017,False,Approved,0,OHM Cycles,Standard,medium,medium
4052,289,8/1/2017,True,Approved,5,Giant Bicycles,Standard,high,medium
5898,289,9/28/2017,True,Approved,0,Solex,Standard,medium,medium
7115,289,10/28/2017,False,Approved,43,Norco Bicycles,Standard,medium,medium
9306,289,3/3/2017,True,Approved,63,WeareA2B,Standard,medium,medium
13878,289,3/15/2017,True,Approved,0,Giant Bicycles,Standard,medium,large
15622,289,7/10/2017,True,Approved,0,,,,
17947,289,2/21/2017,False,Approved,33,OHM Cycles,Road,medium,small
18535,289,11/16/2017,True,Approved,0,Norco Bicycles,Road,medium,medium
18995,289,3/19/2017,True,Approved,27,Trek Bicycles,Standard,low,medium
457,290,10/10/2017,False,Approved,100,Norco Bicycles,Road,medium,medium
9761,290,7/15/2017,False,Approved,83,Solex,Touring,medium,large
12852,290,7/31/2017,False,Approved,50,WeareA2B,Standard,medium,small
18636,290,12/19/2017,False,Approved,75,Giant Bicycles,Touring,medium,large
19584,290,5/30/2017,False,Approved,9,OHM Cycles,Road,medium,medium
2540,291,11/20/2017,True,Approved,31,Giant Bicycles,Standard,medium,medium
15472,291,8/17/2017,True,Approved,85,WeareA2B,Standard,medium,medium
2217,292,10/6/2017,False,Approved,27,Trek Bicycles,Standard,medium,medium
3919,292,9/2/2017,False,Approved,60,Giant Bicycles,Standard,high,small
6139,292,11/2/2017,True,Approved,92,WeareA2B,Standard,medium,small
9744,292,3/8/2017,False,Approved,57,WeareA2B,Touring,medium,large
16994,292,3/3/2017,True,Approved,17,Solex,Standard,high,medium
18029,292,1/8/2017,False,Approved,45,Solex,Standard,medium,medium
19847,292,3/3/2017,False,Approved,38,Solex,Standard,medium,medium
4593,293,12/8/2017,True,Approved,2,Solex,Standard,medium,medium
7662,293,5/6/2017,True,Approved,15,Norco Bicycles,Standard,low,medium
11151,293,12/20/2017,True,Approved,78,Giant Bicycles,Standard,medium,large
12576,293,2/8/2017,False,Approved,28,Norco Bicycles,Standard,medium,small
17318,293,10/15/2017,True,Approved,13,Solex,Standard,medium,medium
694,294,6/15/2017,True,Approved,0,Solex,Road,medium,medium
842,294,9/6/2017,True,Approved,0,Trek Bicycles,Road,medium,medium
4840,294,2/16/2017,True,Approved,22,Solex,Standard,medium,medium
6771,294,5/13/2017,True,Approved,100,Trek Bicycles,Standard,medium,small
12647,294,2/17/2017,True,Approved,77,WeareA2B,Standard,medium,medium
13464,294,3/5/2017,True,Approved,10,Solex,Standard,medium,medium
14108,294,5/4/2017,False,Approved,38,Trek Bicycles,Standard,medium,large
924,295,9/19/2017,True,Approved,2,Solex,Standard,medium,medium
1767,295,11/26/2017,True,Approved,63,Solex,Standard,medium,medium
3384,295,4/11/2017,False,Approved,29,Norco Bicycles,Road,medium,medium
9500,295,8/13/2017,True,Approved,19,OHM Cycles,Road,high,large
13064,295,8/18/2017,True,Approved,43,Solex,Standard,medium,medium
13852,295,6/13/2017,True,Approved,35,Trek Bicycles,Standard,low,medium
16051,295,10/1/2017,False,Approved,68,OHM Cycles,Standard,medium,medium
2248,296,12/22/2017,False,Approved,0,Norco Bicycles,Standard,low,medium
19354,296,4/1/2017,True,Approved,74,WeareA2B,Standard,medium,medium
19880,296,1/7/2017,False,Approved,92,WeareA2B,Touring,medium,large
7816,297,3/11/2017,False,Approved,9,Norco Bicycles,Standard,medium,small
14251,297,2/12/2017,False,Approved,46,OHM Cycles,Standard,low,medium
16756,297,12/22/2017,True,Approved,21,WeareA2B,Touring,medium,medium
18026,297,6/16/2017,False,Approved,23,Norco Bicycles,Standard,medium,medium
2666,298,3/7/2017,False,Approved,28,Solex,Road,medium,small
6986,298,8/12/2017,False,Approved,0,Trek Bicycles,Standard,high,medium
9787,298,12/6/2017,True,Approved,82,Giant Bicycles,Road,medium,medium
13483,298,7/27/2017,False,Approved,0,Norco Bicycles,Road,medium,medium
13594,298,10/24/2017,True,Approved,0,,,,
14618,298,9/14/2017,True,Approved,0,Solex,Standard,medium,medium
15504,298,12/22/2017,True,Approved,35,Giant Bicycles,Standard,medium,medium
15864,298,6/5/2017,True,Approved,69,Norco Bicycles,Road,medium,large
16450,298,8/27/2017,False,Approved,92,WeareA2B,Touring,medium,large
17164,298,11/15/2017,,Approved,27,Trek Bicycles,Standard,low,medium
19379,298,12/19/2017,False,Approved,32,Giant Bicycles,Standard,high,medium
2918,299,7/2/2017,False,Approved,35,Trek Bicycles,Standard,low,medium
3283,299,3/14/2017,False,Approved,83,Solex,Touring,medium,large
7045,299,3/23/2017,False,Approved,44,WeareA2B,Standard,medium,medium
7835,299,9/6/2017,False,Approved,62,Solex,Standard,medium,medium
12368,299,7/26/2017,False,Approved,78,Giant Bicycles,Standard,medium,large
16382,299,2/3/2017,False,Approved,26,WeareA2B,Standard,medium,medium
19156,299,9/29/2017,True,Approved,82,Norco Bicycles,Standard,high,medium
3515,300,2/24/2017,True,Approved,48,WeareA2B,Standard,medium,medium
3598,300,1/27/2017,False,Approved,29,Norco Bicycles,Road,medium,medium
5765,300,7/7/2017,False,Approved,1,Giant Bicycles,Standard,medium,medium
6770,300,4/29/2017,False,Approved,57,WeareA2B,Touring,medium,large
16532,300,7/27/2017,True,Approved,1,Giant Bicycles,Standard,medium,medium
10966,301,6/22/2017,True,Approved,0,Trek Bicycles,Road,medium,medium
